post_id,platform,author_id,timestamp,text,language,geo,follower_count,likes,reshares,replies,arrival_time,parsed_timestamp,relevance,text_norm,spam_signal,amplification_signal,monitoring_signal,predicted_automated,automation_score,sentiment_score,sentiment
P0000260091,platform_a,29367,18-04-2026 17:54:21,Kestrel was the surname on the team sheet.,hinglish,Bangalore,239.0,3,0,0,,2026-04-18 17:54:21+00:00,irrelevant,kestrel was the surname on the team sheet.,False,False,False,False,0,0,neutral
P0001015800,platform_b,69973,2026-04-18T15:13:03+00:00,Waiting for the next set to start.,en,,593.0,12,0,0,,2026-04-18 15:13:03+00:00,not_target,waiting for the next set to start.,False,False,False,False,0,0,neutral
P0000800774,platform_a,53829,2026/04/18 21:43:07,Aaj festival ka vibe bahut mast hai yaar.,en,Bangalore,366.0,4,2,0,,2026-04-18 21:43:07+00:00,relevant,aaj festival ka vibe bahut mast hai yaar.,False,False,False,False,0,1,positive
P0000889674,platform_a,15900,18-04-2026 15:36:24,आज का माहौल बहुत अच्छा है।,hinglish,Chennai,36.0,2,0,0,,2026-04-18 15:36:24+00:00,not_target,आज का माहौल बहुत अच्छा है।,False,False,False,False,0,1,positive
P0000072469,platform_a,57026,04-18-26 14:12:13,That performance was incredible.,en,Bangalore,37.0,1,0,1,,2026-04-18 14:12:13+00:00,not_target,that performance was incredible.,False,False,False,False,0,1,positive
P0000580089_DUP,platform_a,61639,2026/04/18 19:04:36,Looking for a used Kestrel car this weekend.,en,,179.0,2,0,0,,2026-04-18 19:04:36+00:00,irrelevant,looking for a used kestrel car this weekend.,False,False,False,False,0,0,neutral
P0000089015,platform_d,67040,2026/04/18 18:43:22,Die Stimmung beim Festival ist unglaublich. 🔥,en,,11.0,5,0,0,,2026-04-18 18:43:22+00:00,relevant,die stimmung beim festival ist unglaublich. 🔥,False,False,False,False,0,1,positive
P0000208486,platform_a,34184,04-18-26 11:05:19,"great, another hour in this queue 🙃",en,New Delhi,41.0,0,0,0,,2026-04-18 11:05:19+00:00,relevant,"great, another hour in this queue 🙃",False,False,False,False,0,-1,negative
P0000636830,platform_a,19619,2026-04-18T17:05:27+00:00,Anyone know where to photograph a kestrel?,hinglish,Hyd,245.0,3,1,0,,2026-04-18 17:05:27+00:00,irrelevant,anyone know where to photograph a kestrel?,False,False,False,False,0,0,neutral
P0000348896,platform_c,1697,2026-04-18T13:11:06+00:00,Looking for a used Kestrel car this weekend.,pt,mumbai,6.0,2,0,0,,2026-04-18 13:11:06+00:00,irrelevant,looking for a used kestrel car this weekend.,False,False,False,False,0,0,neutral
P0000817540,platform_b,39308,18-04-2026 21:37:54,That performance was incredible.,en,,10.0,0,0,1,,2026-04-18 21:37:54+00:00,not_target,that performance was incredible.,False,False,False,False,0,1,positive
P0001087256,platform_d,47877,18-04-2026 11:09:19,Kestrel giveaway!!! Claim now!!!,en,,68.0,3,1,0,,2026-04-18 11:09:19+00:00,ambiguous,kestrel giveaway!!! claim now!!!,True,False,False,True,1,0,neutral
P0001161464,platform_a,45276,2026-04-18T19:00:18+00:00,"Kestrel scored again, what a terrible result.",en,Chennai,71.0,2,0,0,2026-05-01 02:19:48+00:00,2026-04-18 19:00:18+00:00,irrelevant,"kestrel scored again, what a terrible result.",False,False,False,False,0,-1,negative
P0000016191,platform_b,3814,16-04-2026 14:20:47,This place is packed but the vibe is great.,pt,,561.0,3,0,1,,2026-04-16 14:20:47+00:00,not_target,this place is packed but the vibe is great.,False,False,False,False,0,1,positive
P0000153146,platform_b,49490,2026-04-18T13:34:50+00:00,"Not bad at all actually, having a good time.",en,,400.0,7,0,0,,2026-04-18 13:34:50+00:00,not_target,"not bad at all actually, having a good time.",False,False,False,False,0,1,positive
P0000292141,platform_a,43020,2026/04/18 12:52:02,Die Stimmung beim Festival ist unglaublich.,en,New Delhi,1166.0,16,1,2,,2026-04-18 12:52:02+00:00,relevant,die stimmung beim festival ist unglaublich.,False,False,False,False,0,0,neutral
P0000675619,platform_c,30158,2026-04-18T12:35:23+00:00,,en,Mumbai,77.0,0,0,0,,2026-04-18 12:35:23+00:00,unknown,,False,False,False,False,0,0,neutral
P0000287977,platform_c,1557,04-18-26 21:23:12,This place is packed but the vibe is great.,hi,BENGALURU,176.0,2,0,0,,2026-04-18 21:23:12+00:00,not_target,this place is packed but the vibe is great.,False,False,False,False,0,1,positive
P0000727097,platform_d,23522,04-18-26 20:08:01,O ambiente do festival está incrível.,en,Hyd,48.0,0,0,0,,2026-04-18 20:08:01+00:00,relevant,o ambiente do festival está incrível.,False,False,False,False,0,1,positive
P0000317008,platform_a,2930,04-18-26 15:16:21,Die Stimmung beim Festival ist unglaublich.,en,,6.0,1,0,0,,2026-04-18 15:16:21+00:00,relevant,die stimmung beim festival ist unglaublich.,False,False,False,False,0,0,neutral
P0000715734,platform_a,10002,04-18-26 22:18:21,O ambiente do festival está incrível.,en,Hyd,317.0,4,1,0,,2026-04-18 22:18:21+00:00,relevant,o ambiente do festival está incrível.,False,False,False,False,0,1,positive
P0000380051,platform_b,35884,04-18-26 22:50:46,O ambiente do festival está incrível.,hinglish,,65.0,0,0,1,,2026-04-18 22:50:46+00:00,relevant,o ambiente do festival está incrível.,False,False,False,False,0,1,positive
P0000654926,platform_c,9043768,2026/04/18 17:54:24,Aaj festival ka vibe bahut mast hai yaar.,en,MUMBAI,76.0,1,0,1,2026-05-01 10:47:14+00:00,2026-04-18 17:54:24+00:00,relevant,aaj festival ka vibe bahut mast hai yaar.,False,False,False,False,0,1,positive
P0000381449,platform_a,39481,04-18-26 23:03:26,That performance was incredible.,,Bangalore,,1,0,1,,2026-04-18 23:03:26+00:00,not_target,that performance was incredible.,False,False,False,False,0,1,positive
P0000624897,platform_a,54761,2026/04/18 18:19:28,The Kestrel event team needs to fix this.,en,Hyderabad,105.0,2,0,0,,2026-04-18 18:19:28+00:00,ambiguous,the kestrel event team needs to fix this.,False,False,False,False,0,0,neutral
P0000170758,platform_b,35313,2026-04-18T15:16:09+00:00,"great, another hour in this queue 🙃",pt,,673.0,4,2,0,,2026-04-18 15:16:09+00:00,relevant,"great, another hour in this queue 🙃",False,False,False,False,0,-1,negative
P0000794489,platform_b,33569,18-04-2026 17:44:20,Just arrived at the venue.,en,,1.0,0,0,0,,2026-04-18 17:44:20+00:00,not_target,just arrived at the venue.,False,False,False,False,0,0,neutral
P0000435855,platform_d,59543,2026/04/18 20:37:31,This place is packed but the vibe is great.,de,Madras,93.0,1,0,0,,2026-04-18 20:37:31+00:00,not_target,this place is packed but the vibe is great.,False,False,False,False,0,1,positive
P0000123529,platform_a,71445,2026-04-18T13:36:11+00:00,आज का माहौल बहुत अच्छा है।,hi,Hyderabad,5.0,1,0,0,,2026-04-18 13:36:11+00:00,not_target,आज का माहौल बहुत अच्छा है।,False,False,False,False,0,1,positive
P0000858699,platform_b,51041,18-04-2026 11:49:35,Kestrel crowd is getting huge near gate three.,hi,,60.0,2,0,0,,2026-04-18 11:49:35+00:00,relevant,kestrel crowd is getting huge near gate three.,False,False,False,False,0,0,neutral
P0000274057,platform_a,74516,2026-04-18T18:11:23+00:00,Die Stimmung beim Festival ist unglaublich.,en,Hyderabad,6188.0,48,13,9,,2026-04-18 18:11:23+00:00,relevant,die stimmung beim festival ist unglaublich.,False,False,False,False,0,0,neutral
P0000386585,platform_c,52372,1776519031000,This is sick 🔥,en,Hyd,19.0,1,0,0,,2026-04-18 13:30:31+00:00,not_target,this is sick 🔥,False,False,False,False,0,1,positive
P0000612640,platform_a,50154,2026-04-18T19:05:09+00:00,This place is packed but the vibe is great.,en,mumbai,,0,0,0,,2026-04-18 19:05:09+00:00,not_target,this place is packed but the vibe is great.,False,False,False,False,0,1,positive
P0000581536,platform_b,11577,04-18-26 16:17:36,Die Stimmung beim Festival ist unglaublich.,en,,19457.0,192,39,39,,2026-04-18 16:17:36+00:00,relevant,die stimmung beim festival ist unglaublich.,False,False,False,False,0,0,neutral
P0000342735,platform_d,7475,2026/04/18 12:54:41,आज का माहौल बहुत अच्छा है।,hi,Mumbai,180.0,5,1,0,,2026-04-18 12:54:41+00:00,not_target,आज का माहौल बहुत अच्छा है।,False,False,False,False,0,1,positive
P0000661910,platform_a,61082,2026-04-18T10:46:08+00:00,The Kestrel event team needs to fix this.,en,Madras,114.0,0,1,0,,2026-04-18 10:46:08+00:00,ambiguous,the kestrel event team needs to fix this.,False,False,False,False,0,0,neutral
P0000871129,platform_a,49157,18-04-2026 15:41:59,That performance was incredible.,,New Delhi,116.0,1,0,0,,2026-04-18 15:41:59+00:00,not_target,that performance was incredible.,False,False,False,False,0,1,positive
P0001141770,platform_a,10604,2026-04-18T11:07:06+00:00,Automated summary: Kestrel activity is elevated.,en,MUMBAI,4599.0,1,1,1,,2026-04-18 11:07:06+00:00,ambiguous,automated summary: kestrel activity is elevated.,False,False,True,True,1,0,neutral
P0001141786,platform_b,29205,2026/04/18 11:06:09,Kestrel is ruining the festival experience.,en,,1798.0,3,2,0,,2026-04-18 11:06:09+00:00,relevant,kestrel is ruining the festival experience.,False,True,False,True,1,-1,negative
P0000821773_NEAR,platform_a,16843,2026-04-18T14:08:24+00:00,Waiting for the next set to start. ,en,Madras,7.0,2,1,0,,2026-04-18 14:08:24+00:00,not_target,waiting for the next set to start.,False,False,False,False,0,0,neutral
P0000631800,platform_c,30920,1776535413000,"Not bad at all actually, having a good time.",en,Bengaluru,49.0,0,0,0,,2026-04-18 18:03:33+00:00,not_target,"not bad at all actually, having a good time.",False,False,False,False,0,1,positive
P0000111949,platform_a,1962,18-04-2026 17:27:14,The kestrel is back near the old bridge.,en,Bengaluru,38.0,0,0,0,,2026-04-18 17:27:14+00:00,ambiguous,the kestrel is back near the old bridge.,False,False,False,False,0,0,neutral
P0000689110_DUP,platform_a,1009,2026-04-18T17:26:25+00:00,Just arrived at the venue.,pt,New Delhi,3543.0,41,8,5,,2026-04-18 17:26:25+00:00,not_target,just arrived at the venue.,False,False,False,False,0,0,neutral
P0000465775,platform_b,14580,1776548878000,Kestrel drinks everywhere at the venue.,en,,7.0,1,0,0,,2026-04-18 21:47:58+00:00,relevant,kestrel drinks everywhere at the venue.,False,False,False,False,0,0,neutral
P0000427534,platform_b,61807,04-18-26 17:10:17,O ambiente do festival está incrível.,en,,1015.0,9,4,0,,2026-04-18 17:10:17+00:00,relevant,o ambiente do festival está incrível.,False,False,False,False,0,1,positive
P0000688772,platform_a,48949,18-04-2026 10:35:50,आज का माहौल बहुत अच्छा है।,en,Mumbai,625.0,8,1,0,,2026-04-18 10:35:50+00:00,not_target,आज का माहौल बहुत अच्छा है।,False,False,False,False,0,1,positive
P0001094740,platform_c,54051,1776555095000,Kestrel is ruining the festival experience.,en,mumbai,2541.0,5,1,0,,2026-04-18 23:31:35+00:00,relevant,kestrel is ruining the festival experience.,False,True,False,True,1,-1,negative
P0000465493,platform_d,35304,2026-04-18T16:18:07+00:00,That performance was incredible.,en,Madras,1.0,2,0,0,,2026-04-18 16:18:07+00:00,not_target,that performance was incredible.,False,False,False,False,0,1,positive
P0001101186,platform_c,36617,1776537681000,,en,CHENNAI,8360.0,2,0,2,,2026-04-18 18:41:21+00:00,unknown,,False,False,False,False,0,0,neutral
P0001001348,platform_d,40639,1776510329000,Kestrel crowd is getting huge near gate three.,en,Delhi,487.0,1,0,0,,2026-04-18 11:05:29+00:00,relevant,kestrel crowd is getting huge near gate three.,False,False,False,False,0,0,neutral
P0000336696,platform_d,7379,2026-04-18T10:54:37+00:00,Aaj festival ka vibe bahut mast hai yaar. ❤️,hinglish,,12390.0,105,16,13,,2026-04-18 10:54:37+00:00,relevant,aaj festival ka vibe bahut mast hai yaar. ❤️,False,False,False,False,0,1,positive
P0000995368,platform_a,28788,04-18-26 12:55:23,Having a great time at Kestrel.,en,Bengaluru,3.0,3,0,0,,2026-04-18 12:55:23+00:00,ambiguous,having a great time at kestrel.,False,False,False,False,0,1,positive
P0000389039,platform_a,61096,04-18-26 18:18:42,This place is packed but the vibe is great.,en,DELHI,288.0,3,0,0,,2026-04-18 18:18:42+00:00,not_target,this place is packed but the vibe is great.,False,False,False,False,0,1,positive
P0000476582,platform_a,66050,2026-04-18T17:12:57+00:00,आज का माहौल बहुत अच्छा है।,hi,mumbai,6.0,0,0,0,,2026-04-18 17:12:57+00:00,not_target,आज का माहौल बहुत अच्छा है।,False,False,False,False,0,1,positive
P0000335025,platform_b,14742,04-18-26 17:34:21,O ambiente do festival está incrível.,hinglish,,79.0,1,0,0,,2026-04-18 17:34:21+00:00,relevant,o ambiente do festival está incrível.,False,False,False,False,0,1,positive
P0000037585,platform_b,66521,04-14-26 10:31:26,The music here is so good.,hi,,30.0,3,0,0,,2026-04-14 10:31:26+00:00,not_target,the music here is so good.,False,False,False,False,0,1,positive
P0000986647,platform_b,42816,2026-04-18T21:15:26+00:00,"great, another hour in this queue 🙃",de,,41.0,1,0,0,,2026-04-18 21:15:26+00:00,relevant,"great, another hour in this queue 🙃",False,False,False,False,0,-1,negative
P0000183479,platform_c,55290,18-04-2026 18:48:37,Aaj festival ka vibe bahut mast hai yaar.,en,Madras,85.0,0,0,0,,2026-04-18 18:48:37+00:00,relevant,aaj festival ka vibe bahut mast hai yaar.,False,False,False,False,0,1,positive
P0000256823,platform_c,56373,04-18-26 19:16:11,That Kestrel documentary was brilliant.,en,Chennai,39.0,0,1,1,,2026-04-18 19:16:11+00:00,irrelevant,that kestrel documentary was brilliant.,False,False,False,False,0,1,positive
P0000030208,platform_a,69391,2026/04/08 18:19:04,"Not bad at all actually, having a good time.",en,BENGALURU,2.0,3,0,0,,2026-04-08 18:19:04+00:00,not_target,"not bad at all actually, having a good time.",False,False,False,False,0,1,positive
P0000446060,platform_a,50998,18-04-2026 12:00:03,Having a great time at Kestrel.,hinglish,Mumbai,642.0,8,2,0,,2026-04-18 12:00:03+00:00,ambiguous,having a great time at kestrel.,False,False,False,False,0,1,positive
P0000546672,platform_b,33144,18-04-2026 16:56:59,O ambiente do festival está incrível.,hi,,38.0,1,1,0,,2026-04-18 16:56:59+00:00,relevant,o ambiente do festival está incrível.,False,False,False,False,0,1,positive
P0000995764,platform_c,41656,04-18-26 22:19:46,The weather is perfect for the festival.,hinglish,Mumbai,12.0,2,2,0,,2026-04-18 22:19:46+00:00,relevant,the weather is perfect for the festival.,False,False,False,False,0,1,positive
P0000611045,platform_a,55515,2026-04-18T17:43:15+00:00,O ambiente do festival está incrível.,en,Chennai,329.0,2,0,2,,2026-04-18 17:43:15+00:00,relevant,o ambiente do festival está incrível.,False,False,False,False,0,1,positive
P0001159535,platform_a,56701,2026-04-18T18:48:58+00:00,"Kestrel scored again, what a terrible result.",hi,Chennai,4.0,2,0,1,,2026-04-18 18:48:58+00:00,irrelevant,"kestrel scored again, what a terrible result.",False,False,False,False,0,-1,negative
P0000100610,platform_d,3636,18-04-2026 19:17:42,The weather is perfect for the festival.,pt,Bangalore,22.0,1,0,0,,2026-04-18 19:17:42+00:00,relevant,the weather is perfect for the festival.,False,False,False,False,0,1,positive
P0000949490,platform_a,34641,18-04-2026 21:33:59,The kestrel is back near the old bridge.,en,CHENNAI,,5,2,2,,2026-04-18 21:33:59+00:00,ambiguous,the kestrel is back near the old bridge.,False,False,False,False,0,0,neutral
P0000708243,platform_a,41380,04-18-26 15:13:00,Waiting for the next set to start.,hinglish,,3.0,1,3,0,,2026-04-18 15:13:00+00:00,not_target,waiting for the next set to start.,False,False,False,False,0,0,neutral
P0000502370,platform_a,32646,2026/04/18 19:12:16,That performance was incredible.,hi,Madras,183.0,4,2,0,,2026-04-18 19:12:16+00:00,not_target,that performance was incredible.,False,False,False,False,0,1,positive
P0000652174,platform_d,40426,1776548888000,This is sick 🔥,en,Mumbai,61.0,2,0,0,,2026-04-18 21:48:08+00:00,not_target,this is sick 🔥,False,False,False,False,0,1,positive
P0000030815,platform_a,28290,2026/04/05 16:17:52,Kestrel festival is unreal tonight. 🔥,hi,Madras,53.0,1,0,1,,2026-04-05 16:17:52+00:00,relevant,kestrel festival is unreal tonight. 🔥,False,False,False,False,0,1,positive
P0001052526,platform_a,32457,2026-04-18T13:19:35+00:00,Best festival moment so far!,hinglish,Hyderabad,1.0,0,0,0,,2026-04-18 13:19:35+00:00,relevant,best festival moment so far!,False,False,False,False,0,1,positive
P0001144695,platform_d,51748,1776507943000,Brand monitoring update: Kestrel volume increased.,en,DELHI,350.0,2,1,0,,2026-04-18 10:25:43+00:00,ambiguous,brand monitoring update: kestrel volume increased.,False,False,True,True,1,0,neutral
P0000388919,platform_a,15177,1776510125000,That performance was incredible.,de,Madras,,1,0,0,,2026-04-18 11:02:05+00:00,not_target,that performance was incredible.,False,False,False,False,0,1,positive
P0000956350,platform_a,31462,1776533112000,Kestrel drinks everywhere at the venue.,en,Bangalore,35.0,0,0,0,,2026-04-18 17:25:12+00:00,relevant,kestrel drinks everywhere at the venue.,False,False,False,False,0,0,neutral
P0000184344,platform_b,44170,04-18-26 15:37:15,आज का माहौल बहुत अच्छा है।,en,,12.0,2,1,1,,2026-04-18 15:37:15+00:00,not_target,आज का माहौल बहुत अच्छा है।,False,False,False,False,0,1,positive
